Date,Player_1,Player_2,Winner,Odd_1,Odd_2,predicted_player_1_wins,player_1_win_probability,predicted_winner,confidence,correct,bet_amount,profit,cumulative_profit,smart_bet_amount,smart_profit,smart_cumulative_profit
2025-03-31,Fognini F.,Collignon R.,Collignon R.,2.5,1.53,0,0.338871,Collignon R.,0.661129,True,1,0.53,-74.34000000000022,1,0.53,-56.05000000000011
2025-03-31,Carballes Baena R.,Baadi T.,Carballes Baena R.,1.01,26.0,1,0.7871434,Carballes Baena R.,0.7871434,True,1,0.010000000000000009,-74.33000000000021,1,0.010000000000000009,-56.04000000000011
2025-03-31,Van De Zandschulp B.,Gasquet R.,Gasquet R.,1.29,3.75,1,0.6813619,Van De Zandschulp B.,0.6813619,False,1,-1.0,-75.33000000000021,1,-1.0,-57.04000000000011
2025-03-31,Dellien H.,Vukic A.,Dellien H.,1.57,2.38,0,0.42200097,Vukic A.,0.577999,False,1,-1.0,-76.33000000000021,0,0.0,-57.04000000000011
2025-03-31,Mensik J.,Djokovic N.,Mensik J.,4.33,1.22,0,0.23522629,Djokovic N.,0.7647737,False,1,-1.0,-77.33000000000021,1,-1.0,-58.04000000000011
2025-03-31,Jianu F.C.,Basavareddy N.,Jianu F.C.,2.38,1.57,1,0.6134002,Jianu F.C.,0.6134002,True,1,1.38,-75.95000000000022,0,0.0,-58.04000000000011
2025-03-31,Djere L.,Navone M.,Navone M.,1.8,2.0,0,0.08452933,Navone M.,0.91547066,True,1,1.0,-74.95000000000022,1,1.0,-57.04000000000011
2025-03-31,Garin C.,Ritschard A.,Garin C.,1.44,2.75,1,0.6664762,Garin C.,0.6664762,True,1,0.43999999999999995,-74.51000000000022,1,0.43999999999999995,-56.600000000000115
2025-03-31,Daniel T.,Brooksby J.,Brooksby J.,3.4,1.33,1,0.7153049,Daniel T.,0.7153049,False,1,-1.0,-75.51000000000022,1,-1.0,-57.600000000000115
2025-04-01,Duckworth J.,Smith C.,Smith C.,3.4,1.33,1,0.60706574,Duckworth J.,0.60706574,False,1,-1.0,-76.51000000000022,0,0.0,-57.600000000000115
2025-04-01,Quinn E.,Thompson J.,Quinn E.,2.5,1.53,0,0.4288763,Thompson J.,0.5711237,False,1,-1.0,-77.51000000000022,0,0.0,-57.600000000000115
2025-04-01,Coria F.,Herbert P.,Herbert P.,1.53,2.5,1,0.56732243,Coria F.,0.56732243,False,1,-1.0,-78.51000000000022,0,0.0,-57.600000000000115
2025-04-01,Altmaier D.,Virtanen O.,Virtanen O.,1.29,3.75,0,0.3770485,Virtanen O.,0.6229515,True,1,2.75,-75.76000000000022,0,0.0,-57.600000000000115
2025-04-01,Walton A.,Mmoh M.,Walton A.,2.2,1.67,1,0.7395082,Walton A.,0.7395082,True,1,1.2000000000000002,-74.56000000000022,1,1.2000000000000002,-56.40000000000011
2025-04-01,Carreno Busta P.,Lalami Laaroussi Y.,Carreno Busta P.,1.01,29.0,1,0.8902875,Carreno Busta P.,0.8902875,True,1,0.010000000000000009,-74.55000000000021,1,0.010000000000000009,-56.390000000000114
2025-04-01,Kotov P.,Bellucci M.,Bellucci M.,1.73,2.1,0,0.39504245,Bellucci M.,0.6049576,True,1,1.1,-73.45000000000022,0,0.0,-56.390000000000114
2025-04-01,Virtanen O.,Altmaier D.,Virtanen O.,3.75,1.29,0,0.48328346,Altmaier D.,0.51671654,False,1,-1.0,-74.45000000000022,0,0.0,-56.390000000000114
2025-04-01,Etcheverry T.,Kovacevic A.,Kovacevic A.,1.36,3.2,1,0.5662225,Etcheverry T.,0.5662225,False,1,-1.0,-75.45000000000022,0,0.0,-56.390000000000114
2025-04-01,Denolly C.,Holt B.,Denolly C.,3.2,1.36,0,0.33739567,Holt B.,0.66260433,False,1,-1.0,-76.45000000000022,1,-1.0,-57.390000000000114
2025-04-01,Tien L.,Michelsen A.,Michelsen A.,1.8,2.0,0,0.18626584,Michelsen A.,0.8137342,True,1,1.0,-75.45000000000022,1,1.0,-56.390000000000114
2025-04-01,Majchrzak K.,Munar J.,Majchrzak K.,3.2,1.36,0,0.45786914,Munar J.,0.5421308,False,1,-1.0,-76.45000000000022,0,0.0,-56.390000000000114
2025-04-01,Gaston H.,Cerundolo J.M.,Gaston H.,2.0,1.8,1,0.618798,Gaston H.,0.618798,True,1,1.0,-75.45000000000022,0,0.0,-56.390000000000114
2025-04-01,Bautista Agut R.,Bu Y.,Bautista Agut R.,1.73,2.1,0,0.4733723,Bu Y.,0.52662766,False,1,-1.0,-76.45000000000022,0,0.0,-56.390000000000114
2025-04-01,Klizan M.,Comesana F.,Comesana F.,3.5,1.3,0,0.19949879,Comesana F.,0.8005012,True,1,0.30000000000000004,-76.15000000000022,1,0.30000000000000004,-56.09000000000012
2025-04-01,Wawrinka S.,Skatov T.,Wawrinka S.,1.57,2.38,1,0.6032627,Wawrinka S.,0.6032627,True,1,0.5700000000000001,-75.58000000000023,0,0.0,-56.09000000000012
2025-04-01,Albot R.,Ugo Carabelli C.,Ugo Carabelli C.,4.33,1.22,1,0.5077997,Albot R.,0.5077997,False,1,-1.0,-76.58000000000023,0,0.0,-56.09000000000012
2025-04-01,Lajovic D.,O Connell C.,O Connell C.,1.57,2.38,0,0.48019972,O Connell C.,0.5198003,True,1,1.38,-75.20000000000023,0,0.0,-56.09000000000012
2025-04-01,Dzumhur D.,Vacherot V.,Dzumhur D.,1.62,2.3,1,0.6273453,Dzumhur D.,0.6273453,True,1,0.6200000000000001,-74.58000000000023,0,0.0,-56.09000000000012
2025-04-01,Nardi L.,Fucsovics M.,Fucsovics M.,2.63,1.5,1,0.596298,Nardi L.,0.596298,False,1,-1.0,-75.58000000000023,0,0.0,-56.09000000000012
2025-04-01,Misolic F.,Shevchenko A.,Misolic F.,1.73,2.1,1,0.54537773,Misolic F.,0.54537773,True,1,0.73,-74.85000000000022,0,0.0,-56.09000000000012
2025-04-01,Mannarino A.,Hanfmann Y.,Mannarino A.,2.75,1.44,0,0.28761324,Hanfmann Y.,0.7123867,False,1,-1.0,-75.85000000000022,1,-1.0,-57.09000000000012
2025-04-01,Galan D.E.,McDonald M.,McDonald M.,1.62,2.3,1,0.58198136,Galan D.E.,0.58198136,False,1,-1.0,-76.85000000000022,0,0.0,-57.09000000000012
2025-04-01,De Jong J.,Benchetrit E.,De Jong J.,1.06,10.0,1,0.7271444,De Jong J.,0.7271444,True,1,0.06000000000000005,-76.79000000000022,1,0.06000000000000005,-57.030000000000115
2025-04-01,Shevchenko A.,Misolic F.,Misolic F.,2.1,1.73,1,0.6068575,Shevchenko A.,0.6068575,False,1,-1.0,-77.79000000000022,0,0.0,-57.030000000000115
2025-04-01,Benchetrit E.,De Jong J.,De Jong J.,10.0,1.06,0,0.18593402,De Jong J.,0.814066,True,1,0.06000000000000005,-77.73000000000022,1,0.06000000000000005,-56.97000000000011
2025-04-01,Bellucci M.,Kotov P.,Bellucci M.,2.1,1.73,0,0.4623451,Kotov P.,0.5376549,False,1,-1.0,-78.73000000000022,0,0.0,-56.97000000000011
2025-04-01,Lalami Laaroussi Y.,Carreno Busta P.,Carreno Busta P.,29.0,1.01,0,0.23939176,Carreno Busta P.,0.76060826,True,1,0.010000000000000009,-78.72000000000021,1,0.010000000000000009,-56.960000000000115
2025-04-01,Herbert P.,Coria F.,Herbert P.,2.5,1.53,1,0.5453099,Herbert P.,0.5453099,True,1,1.5,-77.22000000000021,0,0.0,-56.960000000000115
2025-04-01,Smith C.,Duckworth J.,Smith C.,1.33,3.4,0,0.33993155,Duckworth J.,0.66006845,False,1,-1.0,-78.22000000000021,1,-1.0,-57.960000000000115
2025-04-01,Mmoh M.,Walton A.,Walton A.,1.67,2.2,0,0.48216963,Walton A.,0.5178304,True,1,1.2000000000000002,-77.02000000000021,0,0.0,-57.960000000000115
2025-04-01,McDonald M.,Galan D.E.,McDonald M.,2.3,1.62,1,0.63838404,McDonald M.,0.63838404,True,1,1.2999999999999998,-75.72000000000021,0,0.0,-57.960000000000115
2025-04-01,Hanfmann Y.,Mannarino A.,Mannarino A.,1.44,2.75,1,0.5864769,Hanfmann Y.,0.5864769,False,1,-1.0,-76.72000000000021,0,0.0,-57.960000000000115
2025-04-01,Kovacevic A.,Etcheverry T.,Kovacevic A.,3.2,1.36,0,0.37858248,Etcheverry T.,0.6214175,False,1,-1.0,-77.72000000000021,0,0.0,-57.960000000000115
2025-04-01,Holt B.,Denolly C.,Denolly C.,1.36,3.2,1,0.70113015,Holt B.,0.70113015,False,1,-1.0,-78.72000000000021,1,-1.0,-58.960000000000115
2025-04-01,Thompson J.,Quinn E.,Quinn E.,1.53,2.5,1,0.58671623,Thompson J.,0.58671623,False,1,-1.0,-79.72000000000021,0,0.0,-58.960000000000115
2025-04-01,Comesana F.,Klizan M.,Comesana F.,1.3,3.5,1,0.8445362,Comesana F.,0.8445362,True,1,0.30000000000000004,-79.42000000000021,1,0.30000000000000004,-58.66000000000012
2025-04-01,Bu Y.,Bautista Agut R.,Bautista Agut R.,2.1,1.73,1,0.6283709,Bu Y.,0.6283709,False,1,-1.0,-80.42000000000021,0,0.0,-58.66000000000012
2025-04-01,Skatov T.,Wawrinka S.,Wawrinka S.,2.38,1.57,0,0.4056904,Wawrinka S.,0.59430957,True,1,0.5700000000000001,-79.85000000000022,0,0.0,-58.66000000000012
2025-04-01,Vacherot V.,Dzumhur D.,Dzumhur D.,2.3,1.62,0,0.47122046,Dzumhur D.,0.5287795,True,1,0.6200000000000001,-79.23000000000022,0,0.0,-58.66000000000012
2025-04-01,Ugo Carabelli C.,Albot R.,Ugo Carabelli C.,1.22,4.33,1,0.9074386,Ugo Carabelli C.,0.9074386,True,1,0.21999999999999997,-79.01000000000022,1,0.21999999999999997,-58.44000000000012
2025-04-01,O Connell C.,Lajovic D.,O Connell C.,2.38,1.57,1,0.6323544,O Connell C.,0.6323544,True,1,1.38,-77.63000000000022,0,0.0,-58.44000000000012
2025-04-01,Cerundolo J.M.,Gaston H.,Gaston H.,1.8,2.0,0,0.3930743,Gaston H.,0.6069257,True,1,1.0,-76.63000000000022,0,0.0,-58.44000000000012
2025-04-01,Michelsen A.,Tien L.,Michelsen A.,2.0,1.8,0,0.35354313,Tien L.,0.64645684,False,1,-1.0,-77.63000000000022,0,0.0,-58.44000000000012
2025-04-01,Fucsovics M.,Nardi L.,Fucsovics M.,1.5,2.63,1,0.5687452,Fucsovics M.,0.5687452,True,1,0.5,-77.13000000000022,0,0.0,-58.44000000000012
2025-04-01,Munar J.,Majchrzak K.,Majchrzak K.,1.36,3.2,1,0.7092507,Munar J.,0.7092507,False,1,-1.0,-78.13000000000022,1,-1.0,-59.44000000000012
2025-04-02,Tabilo A.,Brooksby J.,Brooksby J.,1.73,2.1,1,0.6330858,Tabilo A.,0.6330858,False,1,-1.0,-79.13000000000022,0,0.0,-59.44000000000012
2025-04-02,Smith C.,Quinn E.,Smith C.,1.5,2.63,1,0.58202904,Smith C.,0.58202904,True,1,0.5,-78.63000000000022,0,0.0,-59.44000000000012
2025-04-02,Ugo Carabelli C.,Misolic F.,Misolic F.,1.53,2.5,1,0.68712497,Ugo Carabelli C.,0.68712497,False,1,-1.0,-79.63000000000022,1,-1.0,-60.44000000000012
2025-04-02,Nishikori K.,Krueger M.,Nishikori K.,1.25,4.0,0,0.474905,Krueger M.,0.525095,False,1,-1.0,-80.63000000000022,0,0.0,-60.44000000000012
2025-04-02,Virtanen O.,Carballes Baena R.,Carballes Baena R.,3.4,1.33,0,0.49833187,Carballes Baena R.,0.5016681,True,1,0.33000000000000007,-80.30000000000022,0,0.0,-60.44000000000012
2025-04-02,Cobolli F.,Gasquet R.,Cobolli F.,1.44,2.75,1,0.5580001,Cobolli F.,0.5580001,True,1,0.43999999999999995,-79.86000000000023,0,0.0,-60.44000000000012
2025-04-02,Majchrzak K.,De Jong J.,Majchrzak K.,1.8,2.0,1,0.53389853,Majchrzak K.,0.53389853,True,1,0.8,-79.06000000000023,0,0.0,-60.44000000000012
2025-04-02,Dellien H.,Muller A.,Muller A.,2.63,1.5,0,0.2597787,Muller A.,0.74022126,True,1,0.5,-78.56000000000023,1,0.5,-59.94000000000012
2025-04-02,Kopriva V.,Gojo B.,Kopriva V.,1.62,2.3,1,0.55353945,Kopriva V.,0.55353945,True,1,0.6200000000000001,-77.94000000000023,0,0.0,-59.94000000000012
2025-04-02,Boyer T.,Darderi L.,Darderi L.,2.75,1.44,1,0.60813665,Boyer T.,0.60813665,False,1,-1.0,-78.94000000000023,0,0.0,-59.94000000000012
2025-04-02,Bautista Agut R.,Comesana F.,Comesana F.,2.3,1.62,1,0.68510234,Bautista Agut R.,0.68510234,False,1,-1.0,-79.94000000000023,1,-1.0,-60.94000000000012
2025-04-02,Borges N.,Collignon R.,Borges N.,1.53,2.5,0,0.44481006,Collignon R.,0.55518997,False,1,-1.0,-80.94000000000023,0,0.0,-60.94000000000012
2025-04-02,Hijikata R.,Eubanks C.,Eubanks C.,1.8,2.0,0,0.4568478,Eubanks C.,0.5431522,True,1,1.0,-79.94000000000023,0,0.0,-60.94000000000012
2025-04-02,Quinn E.,Smith C.,Smith C.,2.63,1.5,1,0.6599356,Quinn E.,0.6599356,False,1,-1.0,-80.94000000000023,1,-1.0,-61.94000000000012
2025-04-02,Gojo B.,Kopriva V.,Kopriva V.,2.3,1.62,1,0.63856447,Gojo B.,0.63856447,False,1,-1.0,-81.94000000000023,0,0.0,-61.94000000000012
2025-04-02,Brooksby J.,Tabilo A.,Brooksby J.,2.1,1.73,1,0.6784145,Brooksby J.,0.6784145,True,1,1.1,-80.84000000000023,1,1.1,-60.84000000000012
2025-04-02,Misolic F.,Ugo Carabelli C.,Misolic F.,2.5,1.53,0,0.16936143,Ugo Carabelli C.,0.8306386,False,1,-1.0,-81.84000000000023,1,-1.0,-61.84000000000012
2025-04-02,Krueger M.,Nishikori K.,Nishikori K.,4.0,1.25,0,0.38515803,Nishikori K.,0.61484194,True,1,0.25,-81.59000000000023,0,0.0,-61.84000000000012
2025-04-02,Eubanks C.,Hijikata R.,Eubanks C.,2.0,1.8,0,0.46843666,Hijikata R.,0.53156334,False,1,-1.0,-82.59000000000023,0,0.0,-61.84000000000012
2025-04-02,Comesana F.,Bautista Agut R.,Comesana F.,1.62,2.3,0,0.41826037,Bautista Agut R.,0.58173966,False,1,-1.0,-83.59000000000023,0,0.0,-61.84000000000012
2025-04-02,Muller A.,Dellien H.,Muller A.,1.5,2.63,1,0.59002686,Muller A.,0.59002686,True,1,0.5,-83.09000000000023,0,0.0,-61.84000000000012
2025-04-02,De Jong J.,Majchrzak K.,Majchrzak K.,2.0,1.8,0,0.42277166,Majchrzak K.,0.5772283,True,1,0.8,-82.29000000000023,0,0.0,-61.84000000000012
2025-04-02,Gasquet R.,Cobolli F.,Cobolli F.,2.75,1.44,1,0.52306986,Gasquet R.,0.52306986,False,1,-1.0,-83.29000000000023,0,0.0,-61.84000000000012
2025-04-02,Carballes Baena R.,Virtanen O.,Carballes Baena R.,1.33,3.4,1,0.65627384,Carballes Baena R.,0.65627384,True,1,0.33000000000000007,-82.96000000000024,1,0.33000000000000007,-61.51000000000012
2025-04-02,Collignon R.,Borges N.,Borges N.,2.5,1.53,1,0.5404037,Collignon R.,0.5404037,False,1,-1.0,-83.96000000000024,0,0.0,-61.51000000000012
2025-04-02,Darderi L.,Boyer T.,Darderi L.,1.44,2.75,1,0.67243445,Darderi L.,0.67243445,True,1,0.43999999999999995,-83.52000000000024,1,0.43999999999999995,-61.07000000000012
2025-04-03,Jianu F.C.,Dzumhur D.,Dzumhur D.,4.33,1.22,0,0.2015263,Dzumhur D.,0.7984737,True,1,0.21999999999999997,-83.30000000000024,1,0.21999999999999997,-60.85000000000012
2025-04-03,Garin C.,Paul T.,Paul T.,3.2,1.36,0,0.15567291,Paul T.,0.8443271,True,1,0.3600000000000001,-82.94000000000024,1,0.3600000000000001,-60.49000000000012
2025-04-03,Kovacevic A.,Denolly C.,Kovacevic A.,1.17,5.0,0,0.4321756,Denolly C.,0.56782436,False,1,-1.0,-83.94000000000024,0,0.0,-60.49000000000012
2025-04-03,McDonald M.,Nakashima B.,Nakashima B.,2.75,1.44,0,0.42375028,Nakashima B.,0.5762497,True,1,0.43999999999999995,-83.50000000000024,0,0.0,-60.49000000000012
2025-04-03,Martinez P.,Wawrinka S.,Martinez P.,1.73,2.1,1,0.7555809,Martinez P.,0.7555809,True,1,0.73,-82.77000000000024,1,0.73,-59.760000000000126
2025-04-03,O Connell C.,Jarry N.,O Connell C.,1.8,2.0,1,0.64951515,O Connell C.,0.64951515,True,1,0.8,-81.97000000000024,0,0.0,-59.760000000000126
2025-04-03,Herbert P.,Bellucci M.,Bellucci M.,2.38,1.57,0,0.2244566,Bellucci M.,0.7755434,True,1,0.5700000000000001,-81.40000000000025,1,0.5700000000000001,-59.190000000000126
2025-04-03,Kopriva V.,Sonego L.,Kopriva V.,2.5,1.53,0,0.37904382,Sonego L.,0.6209562,False,1,-1.0,-82.40000000000025,0,0.0,-59.190000000000126
2025-04-03,Gaston H.,Darderi L.,Darderi L.,2.63,1.5,0,0.41486782,Darderi L.,0.5851322,True,1,0.5,-81.90000000000025,0,0.0,-59.190000000000126
2025-04-03,Carreno Busta P.,Griekspoor T.,Griekspoor T.,2.1,1.73,0,0.14224797,Griekspoor T.,0.857752,True,1,0.73,-81.17000000000024,1,0.73,-58.46000000000013
2025-04-03,Darderi L.,Gaston H.,Darderi L.,1.5,2.63,1,0.5175832,Darderi L.,0.5175832,True,1,0.5,-80.67000000000024,0,0.0,-58.46000000000013
2025-04-03,Griekspoor T.,Carreno Busta P.,Griekspoor T.,1.73,2.1,1,0.55638874,Griekspoor T.,0.55638874,True,1,0.73,-79.94000000000024,0,0.0,-58.46000000000013
2025-04-03,Dzumhur D.,Jianu F.C.,Dzumhur D.,1.22,4.33,1,0.66963154,Dzumhur D.,0.66963154,True,1,0.21999999999999997,-79.72000000000024,1,0.21999999999999997,-58.24000000000013
2025-04-03,Baez S.,Diallo G.,Baez S.,1.33,3.4,1,0.6478969,Baez S.,0.6478969,True,1,0.33000000000000007,-79.39000000000024,0,0.0,-58.24000000000013
2025-04-03,Navone M.,Fucsovics M.,Fucsovics M.,1.57,2.38,1,0.7114767,Navone M.,0.7114767,False,1,-1.0,-80.39000000000024,1,-1.0,-59.24000000000013
2025-04-03,Wawrinka S.,Martinez P.,Martinez P.,2.1,1.73,0,0.2047343,Martinez P.,0.7952657,True,1,0.73,-79.66000000000024,1,0.73,-58.51000000000013
2025-04-03,Diallo G.,Baez S.,Baez S.,3.4,1.33,1,0.57874554,Diallo G.,0.57874554,False,1,-1.0,-80.66000000000024,0,0.0,-58.51000000000013
2025-04-03,Denolly C.,Kovacevic A.,Kovacevic A.,5.0,1.17,0,0.32432914,Kovacevic A.,0.67567086,True,1,0.16999999999999993,-80.49000000000024,1,0.16999999999999993,-58.34000000000013
2025-04-03,Jarry N.,O Connell C.,O Connell C.,2.0,1.8,1,0.6704766,Jarry N.,0.6704766,False,1,-1.0,-81.49000000000024,1,-1.0,-59.34000000000013
2025-04-03,Bellucci M.,Herbert P.,Bellucci M.,1.57,2.38,1,0.5443694,Bellucci M.,0.5443694,True,1,0.5700000000000001,-80.92000000000024,0,0.0,-59.34000000000013
2025-04-03,Sonego L.,Kopriva V.,Kopriva V.,1.53,2.5,0,0.49030277,Kopriva V.,0.5096972,True,1,1.5,-79.42000000000024,0,0.0,-59.34000000000013
2025-04-03,Paul T.,Garin C.,Paul T.,1.36,3.2,1,0.79172647,Paul T.,0.79172647,True,1,0.3600000000000001,-79.06000000000024,1,0.3600000000000001,-58.98000000000013
2025-04-03,Fucsovics M.,Navone M.,Fucsovics M.,2.38,1.57,0,0.18609548,Navone M.,0.8139045,False,1,-1.0,-80.06000000000024,1,-1.0,-59.98000000000013
2025-04-03,Nakashima B.,McDonald M.,Nakashima B.,1.44,2.75,0,0.3009118,McDonald M.,0.6990882,False,1,-1.0,-81.06000000000024,1,-1.0,-60.98000000000013
2025-04-04,Majchrzak K.,Muller A.,Majchrzak K.,2.1,1.73,0,0.25168,Muller A.,0.74832,False,1,-1.0,-82.06000000000024,1,-1.0,-61.98000000000013
2025-04-04,Darderi L.,Kopriva V.,Darderi L.,1.53,2.5,1,0.50181204,Darderi L.,0.50181204,True,1,0.53,-81.53000000000024,0,0.0,-61.98000000000013
2025-04-04,O Connell C.,Fucsovics M.,Fucsovics M.,2.63,1.5,1,0.73336846,O Connell C.,0.73336846,False,1,-1.0,-82.53000000000024,1,-1.0,-62.98000000000013
2025-04-04,Baez S.,Comesana F.,Baez S.,1.44,2.75,1,0.58779055,Baez S.,0.58779055,True,1,0.43999999999999995,-82.09000000000024,0,0.0,-62.98000000000013
2025-04-04,Muller A.,Majchrzak K.,Majchrzak K.,1.73,2.1,1,0.60799474,Muller A.,0.60799474,False,1,-1.0,-83.09000000000024,0,0.0,-62.98000000000013
2025-04-04,Cobolli F.,Misolic F.,Cobolli F.,1.73,2.1,1,0.7261769,Cobolli F.,0.7261769,True,1,0.73,-82.36000000000024,1,0.73,-62.250000000000135
2025-04-04,Comesana F.,Baez S.,Baez S.,2.75,1.44,0,0.16975634,Baez S.,0.83024365,True,1,0.43999999999999995,-81.92000000000024,1,0.43999999999999995,-61.81000000000014
2025-04-04,Fucsovics M.,O Connell C.,Fucsovics M.,1.5,2.63,0,0.4112233,O Connell C.,0.5887767,False,1,-1.0,-82.92000000000024,0,0.0,-61.81000000000014
2025-04-04,Kopriva V.,Darderi L.,Darderi L.,2.5,1.53,0,0.2107621,Darderi L.,0.7892379,True,1,0.53,-82.39000000000024,1,0.53,-61.280000000000136
2025-04-04,Michelsen A.,Mannarino A.,Michelsen A.,1.11,6.5,1,0.87752175,Michelsen A.,0.87752175,True,1,0.1100000000000001,-82.28000000000024,1,0.1100000000000001,-61.17000000000014
2025-04-04,Kovacevic A.,Brooksby J.,Brooksby J.,2.1,1.73,1,0.66085917,Kovacevic A.,0.66085917,False,1,-1.0,-83.28000000000024,1,-1.0,-62.17000000000014
2025-04-04,Eubanks C.,Nakashima B.,Nakashima B.,5.0,1.17,1,0.5504103,Eubanks C.,0.5504103,False,1,-1.0,-84.28000000000024,0,0.0,-62.17000000000014
2025-04-04,Carballes Baena R.,Borges N.,Carballes Baena R.,2.0,1.8,0,0.4244624,Borges N.,0.57553756,False,1,-1.0,-85.28000000000024,0,0.0,-62.17000000000014
2025-04-04,Griekspoor T.,Bellucci M.,Griekspoor T.,1.44,2.75,1,0.54802537,Griekspoor T.,0.54802537,True,1,0.43999999999999995,-84.84000000000024,0,0.0,-62.17000000000014
2025-04-04,Paul T.,Smith C.,Paul T.,1.36,3.2,1,0.61686474,Paul T.,0.61686474,True,1,0.3600000000000001,-84.48000000000025,0,0.0,-62.17000000000014
2025-04-04,Tiafoe F.,Walton A.,Tiafoe F.,1.25,4.0,1,0.7018857,Tiafoe F.,0.7018857,True,1,0.25,-84.23000000000025,1,0.25,-61.92000000000014
2025-04-04,Mannarino A.,Michelsen A.,Michelsen A.,6.5,1.11,0,0.2096358,Michelsen A.,0.7903642,True,1,0.1100000000000001,-84.12000000000025,1,0.1100000000000001,-61.81000000000014
2025-04-04,Walton A.,Tiafoe F.,Tiafoe F.,4.0,1.25,0,0.2690599,Tiafoe F.,0.7309401,True,1,0.25,-83.87000000000025,1,0.25,-61.56000000000014
2025-04-04,Misolic F.,Cobolli F.,Cobolli F.,2.1,1.73,0,0.24978401,Cobolli F.,0.750216,True,1,0.73,-83.14000000000024,1,0.73,-60.83000000000014
2025-04-04,Borges N.,Carballes Baena R.,Carballes Baena R.,1.8,2.0,0,0.42237145,Carballes Baena R.,0.57762855,True,1,1.0,-82.14000000000024,0,0.0,-60.83000000000014
2025-04-04,Brooksby J.,Kovacevic A.,Brooksby J.,1.73,2.1,0,0.49560732,Kovacevic A.,0.5043927,False,1,-1.0,-83.14000000000024,0,0.0,-60.83000000000014
2025-04-04,Smith C.,Paul T.,Paul T.,3.2,1.36,0,0.17533872,Paul T.,0.82466125,True,1,0.3600000000000001,-82.78000000000024,1,0.3600000000000001,-60.47000000000014
2025-04-04,Bellucci M.,Griekspoor T.,Griekspoor T.,2.75,1.44,1,0.51759684,Bellucci M.,0.51759684,False,1,-1.0,-83.78000000000024,0,0.0,-60.47000000000014
2025-04-04,Nakashima B.,Eubanks C.,Nakashima B.,1.17,5.0,1,0.55060685,Nakashima B.,0.55060685,True,1,0.16999999999999993,-83.61000000000024,0,0.0,-60.47000000000014
2025-04-05,Cobolli F.,Dzumhur D.,Cobolli F.,1.63,2.2,0,0.457103,Dzumhur D.,0.542897,False,1,-1.0,-84.61000000000024,0,0.0,-60.47000000000014
2025-04-05,Tiafoe F.,Michelsen A.,Tiafoe F.,1.5,2.63,0,0.35658628,Michelsen A.,0.6434137,False,1,-1.0,-85.61000000000024,0,0.0,-60.47000000000014
2025-04-05,Majchrzak K.,Griekspoor T.,Griekspoor T.,2.3,1.62,0,0.27877522,Griekspoor T.,0.7212248,True,1,0.6200000000000001,-84.99000000000024,1,0.6200000000000001,-59.85000000000014
2025-04-05,Baez S.,Fucsovics M.,Baez S.,1.73,2.1,1,0.74240106,Baez S.,0.74240106,True,1,0.73,-84.26000000000023,1,0.73,-59.12000000000015
2025-04-05,Michelsen A.,Tiafoe F.,Tiafoe F.,2.63,1.5,1,0.5460267,Michelsen A.,0.5460267,False,1,-1.0,-85.26000000000023,0,0.0,-59.12000000000015
2025-04-05,Fucsovics M.,Baez S.,Baez S.,2.1,1.73,0,0.16064346,Baez S.,0.83935654,True,1,0.73,-84.53000000000023,1,0.73,-58.39000000000015
2025-04-05,Griekspoor T.,Majchrzak K.,Griekspoor T.,1.62,2.3,0,0.44883454,Majchrzak K.,0.55116546,False,1,-1.0,-85.53000000000023,0,0.0,-58.39000000000015
2025-04-05,Paul T.,Brooksby J.,Brooksby J.,1.25,4.0,1,0.5509921,Paul T.,0.5509921,False,1,-1.0,-86.53000000000023,0,0.0,-58.39000000000015
2025-04-05,Darderi L.,Carballes Baena R.,Darderi L.,1.91,1.91,1,0.6766148,Darderi L.,0.6766148,True,1,0.9099999999999999,-85.62000000000023,1,0.9099999999999999,-57.48000000000015
2025-04-05,Brooksby J.,Paul T.,Brooksby J.,4.0,1.25,0,0.057464007,Paul T.,0.942536,False,1,-1.0,-86.62000000000023,1,-1.0,-58.48000000000015
2025-04-05,Carballes Baena R.,Darderi L.,Darderi L.,1.91,1.91,1,0.623059,Carballes Baena R.,0.623059,False,1,-1.0,-87.62000000000023,0,0.0,-58.48000000000015
2025-04-05,Dzumhur D.,Cobolli F.,Cobolli F.,2.2,1.63,0,0.4651476,Cobolli F.,0.5348524,True,1,0.6299999999999999,-86.99000000000024,0,0.0,-58.48000000000015
2025-04-06,Cobolli F.,Baez S.,Cobolli F.,2.5,1.53,1,0.6841879,Cobolli F.,0.6841879,True,1,1.5,-85.49000000000024,1,1.5,-56.98000000000015
2025-04-06,Tiafoe F.,Brooksby J.,Brooksby J.,1.44,2.75,1,0.5356104,Tiafoe F.,0.5356104,False,1,-1.0,-86.49000000000024,0,0.0,-56.98000000000015
2025-04-06,Arnaldi M.,Gasquet R.,Gasquet R.,1.22,4.33,1,0.75594246,Arnaldi M.,0.75594246,False,1,-1.0,-87.49000000000024,1,-1.0,-57.98000000000015
2025-04-06,Vacherot V.,Struff J.L.,Vacherot V.,2.75,1.44,0,0.3209807,Struff J.L.,0.67901933,False,1,-1.0,-88.49000000000024,1,-1.0,-58.98000000000015
2025-04-06,Struff J.L.,Vacherot V.,Vacherot V.,1.44,2.75,1,0.5959503,Struff J.L.,0.5959503,False,1,-1.0,-89.49000000000024,0,0.0,-58.98000000000015
